t_ms,state,emg_raw_mV,emg_clean_ecg_mV,emg_ecg_artifact_mV,emg_env_rms,emg_mdf_hz,emg_mnf_hz,emg_pkt_rms_v,emg_snr,fatigue_score,fatigue_conf
28387,,0.07566567483024349,0.07566567483024349,0.0,0.019854281253619366,,,,,,
28388,,0.08154039826047157,0.08154039826047157,0.0,0.020550286756816957,,,,,,
28389,,0.09084840161745637,0.09084840161745637,0.0,0.021401281324417223,,,,,,
28390,,0.11068513008316165,0.11068513008316165,0.0,0.02261126914469653,,,,,,
28391,,0.15501258869306478,0.15501258869306478,0.0,0.024805910050959605,,,,,,
28392,,0.16927977416647588,0.16927977416647588,0.0,0.02720039583902931,,,,,,
28393,,0.15562294956893263,0.15562294956893263,0.0,0.0290697143104269,,,,,,
28394,,0.15348668650339514,0.15348668650339514,0.0,0.030777584521114072,,,,,,
28395,,0.14028763256275278,0.14028763256275278,0.0,0.03212886336868703,,,,,,
28396,,0.16783016708628973,0.16783016708628973,0.0,0.03397635597632945,,,,,,
28397,,0.18453879606317225,0.18453879606317225,0.0,0.03608735443340423,,,,,,
28398,,0.17690928511482407,0.17690928511482407,0.0,0.03792575742648887,,,,,,
28399,,0.14745937285420008,0.14745937285420008,0.0,0.039149960860435803,,,,,,
28400,,0.12098496986343188,0.12098496986343188,0.0,0.03995183864828133,,,0.04362554360265507,255.0,,
28401,,0.09557869840543225,0.09557869840543225,0.0,0.04044359185729697,,,,,,
28402,,0.07322423132677205,0.07322423132677205,0.0,0.04072906477220831,,,,,,
28403,,0.06696803234912656,0.06696803234912656,0.0,0.040966422055421864,,,,,,
28404,,0.060254062714580156,0.060254062714580156,0.0,0.041158617037350693,,,,,,
28405,,0.04865720607309091,0.04865720607309091,0.0,0.041283474880386854,,,,,,
28406,,0.03408484016174551,0.03408484016174551,0.0,0.04133988130342094,,,,,,
28407,,0.013866636148622824,0.013866636148622824,0.0,0.04134503589489406,,,,,,
28408,,-0.0095559624628061,-0.0095559624628061,0.0,0.041344881332304254,,,,,,
28409,,-0.030689707789730753,-0.030689707789730753,0.0,0.04139072573995508,,,,,,
28410,,-0.04571984435797668,-0.04571984435797668,0.0,0.041499469537801446,,,,,,
28411,,-0.0557145037003128,-0.0557145037003128,0.0,0.041661633508289796,,,,,,
28412,,-0.06563286793316561,-0.06563286793316561,0.0,0.04188300684151038,,,,,,
28413,,-0.07234683756771201,-0.07234683756771201,0.0,0.04215345036447837,,,,,,
28414,,-0.0842488746471352,-0.0842488746471352,0.0,0.04251600529789755,,,,,,
28415,,-0.09340428778515301,-0.09340428778515301,0.0,0.042955867464816895,,,,,,
28416,,-0.09340428778515301,-0.09340428778515301,0.0,0.04339113532035386,,,,,,
28417,,-0.08890287632562759,-0.08890287632562759,0.0,0.04378253449149977,,,,,,
28418,,-0.07753490501258879,-0.07753490501258879,0.0,0.044078519411144136,,,,,,
28419,,-0.07280460822461292,-0.07280460822461292,0.0,0.0443369925820541,,,,,,
28420,,-0.06876096742198838,-0.06876096742198838,0.0,0.04456470025107943,,,,,,
28421,,-0.06570916304264911,-0.06570916304264911,0.0,0.04477094104476512,,,,,,
28422,,-0.05907148851758618,-0.05907148851758618,0.0,0.044933003933189164,,,,,,
28423,,-0.04701686121919587,-0.04701686121919587,0.0,0.04503722486518523,,,,,,
28424,,-0.038548104066529386,-0.038548104066529386,0.0,0.04510773579301981,,,,,,
28425,,-0.035572594796673594,-0.035572594796673594,0.0,0.045168658062110435,,,,,,
28426,,-0.03160524910353253,-0.03160524910353253,0.0,0.04521667254155897,,,,,,
28427,,-0.024891279468986133,-0.024891279468986133,0.0,0.045246346870946086,,,,,,
28428,,-0.02222095063706427,-0.02222095063706427,0.0,0.04526967657283802,,,,,,
28429,,-0.01077668421454181,-0.01077668421454181,0.0,0.045272555219382435,,,,,,
28430,,-0.005207141222247635,-0.005207141222247635,0.0,0.04527155525391813,,,,,,
28431,,0.003032730601968403,0.003032730601968403,0.0,0.04527021913700838,,,,,,
28432,,0.008220798046845168,0.008220798046845168,0.0,0.04527329312522653,,,,,,
28433,,0.004787518120088485,0.004787518120088485,0.0,0.04527416266474466,,,,,,
28434,,0.005550469214923304,0.005550469214923304,0.0,0.04527563980947503,,,,,,
28435,,0.011043717097733996,0.011043717097733996,0.0,0.04528116770428926,,,,,,
28436,,0.01707103074692906,0.01707103074692906,0.0,0.04529502423067843,,,,,,
28437,,0.016842145418478616,0.016842145418478616,0.0,0.04530838064085677,,,,,,
28438,,0.020504310673685744,0.020504310673685744,0.0,0.0453284956052594,,,,,,
28439,,0.019817654688334407,0.019817654688334407,0.0,0.045347163016622345,,,,,,
28440,,0.019741359578850926,0.019741359578850926,0.0,0.04536548564948008,,,,,,
28441,,0.016460669871061206,0.016460669871061206,0.0,0.04537558074115747,,,,,,
28442,,0.012264438849469705,0.012264438849469705,0.0,0.04537966820303894,,,,,,
28443,,0.021267261768520562,0.021267261768520562,0.0,0.04539619374670672,,,,,,
28444,,0.021343556878004044,0.021343556878004044,0.0,0.04541781882214458,,,,,,
28445,,0.02035172045471878,0.02035172045471878,0.0,0.045437495583749175,,,,,,
28446,,0.018978408484016107,0.018978408484016107,0.0,0.045453890275860165,,,,,,
28447,,0.017986572060730843,0.017986572060730843,0.0,0.04546495938372913,,,,,,
28448,,0.0227931639581902,0.0227931639581902,0.0,0.04548638178810437,,,,,,
28449,,0.018444342717631734,0.018444342717631734,0.0,0.04549858261644411,,,,,,
28450,,0.016842145418478616,0.016842145418478616,0.0,0.045506780680823374,,,,,,
28451,,0.01661326009002817,0.01661326009002817,0.0,0.045514298469564486,,,,,,
28452,,0.013179980163271487,0.013179980163271487,0.0,0.04551523124218663,,,,,,
28453,,0.012951094834821042,0.012951094834821042,0.0,0.045514654899392444,,,,,,
28454,,0.006847486076142495,0.006847486076142495,0.0,0.04550979892851638,,,,,,
28455,,0.008983749141679986,0.008983749141679986,0.0,0.045509257274223155,,,,,,
28456,,0.01409552147707327,0.01409552147707327,0.0,0.045515149920744,,,,,,
28457,,0.014629587243457642,0.014629587243457642,0.0,0.04551438994051202,,,,,,
28458,,0.02080949111161967,0.02080949111161967,0.0,0.0455272475643661,,,,,,
28459,,0.011425192645151405,0.011425192645151405,0.0,0.04552489522630696,,,,,,
28460,,0.010738536659800069,0.010738536659800069,0.0,0.04552018142877193,,,,,,
28461,,0.008831158922713023,0.008831158922713023,0.0,0.04551120391856183,,,,,,
28462,,0.0028801403830014394,0.0028801403830014394,0.0,0.04550231321226612,,,,,,
28463,,0.004329747463187594,0.004329747463187594,0.0,0.04550101835694768,,,,,,
28464,,0.007305256733043386,0.007305256733043386,0.0,0.0455017094516243,,,,,,
28465,,0.009899290455481768,0.009899290455481768,0.0,0.04550322217535014,,,,,,
28466,,0.012417029068436669,0.012417029068436669,0.0,0.04550717707273729,,,,,,
28467,,0.014324406805523715,0.014324406805523715,0.0,0.045509522819099556,,,,,,
28468,,0.007763027389944278,0.007763027389944278,0.0,0.04549156070751529,,,,,,
28469,,0.007305256733043386,0.007305256733043386,0.0,0.04548571299492817,,,,,,
28470,,0.005703059433890267,0.005703059433890267,0.0,0.04548214059927095,,,,,,
28471,,0.005779354543373749,0.005779354543373749,0.0,0.04548044660057669,,,,,,
28472,,0.008068207827878204,0.008068207827878204,0.0,0.045481464231568645,,,,,,
28473,,0.016918440527962098,0.016918440527962098,0.0,0.04549404828197733,,,,,,
28474,,0.015926604104676834,0.015926604104676834,0.0,0.045503057681770216,,,,,,
28475,,0.005931944762340713,0.005931944762340713,0.0,0.045501265872947796,,,,,,
28476,,0.00913633936064695,0.00913633936064695,0.0,0.04549742783297555,,,,,,
28477,,0.012645914396887115,0.012645914396887115,0.0,0.04550094604864857,,,,,,
28478,,0.009594110017547841,0.009594110017547841,0.0,0.04550465531614903,,,,,,
28479,,0.013332570382238451,0.013332570382238451,0.0,0.04550991849199384,,,,,,
28480,,0.010509651331349623,0.010509651331349623,0.0,0.04550862162857096,,,,,,
28481,,0.01287479972533756,0.01287479972533756,0.0,0.0455119304479539,,,,,,
28482,,0.008144502937361686,0.008144502937361686,0.0,0.04551222030575487,,,,,,
28483,,0.015087357900358533,0.015087357900358533,0.0,0.04552127920414068,,,,,,
28484,,0.013866636148622824,0.013866636148622824,0.0,0.04553042885057509,,,,,,
28485,,0.013637750820172378,0.013637750820172378,0.0,0.045538800413442465,,,,,,
28486,,0.012722209506370596,0.012722209506370596,0.0,0.04554606495128715,,,,,,
28487,,0.011882963302052296,0.011882963302052296,0.0,0.04554615121852673,,,,,,
28488,,0.009441519798580877,0.009441519798580877,0.0,0.04554122802887019,,,,,,
28489,,0.007686732280460796,0.007686732280460796,0.0,0.045540822485911577,,,,,,
28490,,0.010204470893415696,0.010204470893415696,0.0,0.04554559415988159,,,,,,
28491,,0.014629587243457642,0.014629587243457642,0.0,0.045555808087888276,,,,,,
28492,,0.01653696498054469,0.01653696498054469,0.0,0.04556874788632056,,,,,,
28493,,0.011348897535667923,0.011348897535667923,0.0,0.0455741767830494,,,,,,
28494,,0.009288929579613914,0.009288929579613914,0.0,0.04557629821159832,,,,,,
28495,,0.007305256733043386,0.007305256733043386,0.0,0.045577643402414506,,,,,,
28496,,0.007152666514076422,0.007152666514076422,0.0,0.04557743072886172,,,,,,
28497,,0.009288929579613914,0.009288929579613914,0.0,0.04558145858626472,,,,,,
28498,,0.01409552147707327,0.01409552147707327,0.0,0.045590007719578045,,,,,,
28499,,0.01455329213397416,0.01455329213397416,0.0,0.04559918048420518,,,,,,
28500,,0.007953765163652982,0.007953765163652982,0.0,0.04560210895248784,,,0.004806591897459373,66.0,,
28501,,0.004520485236896299,0.004520485236896299,0.0,0.04560236840687402,,,,,,
28502,,0.0023842221713588074,0.0023842221713588074,0.0,0.04560186725621821,,,,,,
28503,,0.004901960784313708,0.004901960784313708,0.0,0.0456029744421705,,,,,,
28504,,0.0065804531929503085,0.0065804531929503085,0.0,0.04560445786271697,,,,,,
28505,,0.0070382238498511995,0.0070382238498511995,0.0,0.04560646453815504,,,,,,
28506,,0.0056649118791485265,0.0056649118791485265,0.0,0.04560675795709372,,,,,,
28507,,0.008182650492103427,0.008182650492103427,0.0,0.045609234809400725,,,,,,
28508,,0.002155336842908362,0.002155336842908362,0.0,0.04560736823469335,,,,,,
28509,,0.0017738612954909527,0.0017738612954909527,0.0,0.04560570899304064,,,,,,
28510,,0.007114518959334681,0.007114518959334681,0.0,0.04560743496380149,,,,,,
28511,,0.012149996185244483,0.012149996185244483,0.0,0.045614314474545406,,,,,,
28512,,0.013370717936980192,0.013370717936980192,0.0,0.04562258840536195,,,,,,
28513,,0.008793011367971282,0.008793011367971282,0.0,0.04562564003975447,,,,,,
28514,,0.003604943923094517,0.003604943923094517,0.0,0.045624074655161787,,,,,,
28515,,-0.00165941863126573,-0.00165941863126573,0.0,0.045621609564782686,,,,,,
28516,,0.003147173266193626,0.003147173266193626,0.0,0.04562084567176944,,,,,,
28517,,0.005130846112764154,0.005130846112764154,0.0,0.045621238021467045,,,,,,
28518,,0.015659571221484647,0.015659571221484647,0.0,0.04563133047029407,,,,,,
28519,,0.011921110856794037,0.011921110856794037,0.0,0.04563576617601003,,,,,,
28520,,0.005130846112764154,0.005130846112764154,0.0,0.04563498130711671,,,,,,
28521,,0.007190814068818163,0.007190814068818163,0.0,0.04563593629154717,,,,,,
28522,,0.0023079270618753256,0.0023079270618753256,0.0,0.04563308902574134,,,,,,
28523,,0.010624093995574846,0.010624093995574846,0.0,0.04563435559292143,,,,,,
28524,,0.007572289616235572,0.007572289616235572,0.0,0.045637009238745196,,,,,,
28525,,0.0095559624628061,0.0095559624628061,0.0,0.04564067265242938,,,,,,
28526,,0.0038338292515449623,0.0038338292515449623,0.0,0.04563523766305863,,,,,,
28527,,0.0032234683756771076,0.0032234683756771076,0.0,0.045632081292883014,,,,,,
28528,,0.002536812390325771,0.002536812390325771,0.0,0.045629738103166,,,,,,
28529,,0.009861142900740028,0.009861142900740028,0.0,0.04563039410858042,,,,,,
28530,,0.011768520637827073,0.011768520637827073,0.0,0.04563679351447068,,,,,,
28531,,0.0070382238498511995,0.0070382238498511995,0.0,0.045639033753053164,,,,,,
28532,,0.005588616769665045,0.005588616769665045,0.0,0.04564051059504706,,,,,,
28533,,0.0029182879377431803,0.0029182879377431803,0.0,0.045640828886846,,,,,,
28534,,0.009174486915388691,0.009174486915388691,0.0,0.04564341062819597,,,,,,
28535,,0.0032234683756771076,0.0032234683756771076,0.0,0.04564200707397629,,,,,,
28536,,0.00024795910582131597,0.00024795910582131597,0.0,0.04564054261840775,,,,,,
28537,,0.000705729762722207,0.000705729762722207,0.0,0.04563993417071243,,,,,,
28538,,0.005130846112764154,0.005130846112764154,0.0,0.04564111030152669,,,,,,
28539,,0.011539635309376628,0.011539635309376628,0.0,0.045646479305837866,,,,,,
28540,,0.00665674830243379,0.00665674830243379,0.0,0.045647803577924036,,,,,,
28541,,0.002536812390325771,0.002536812390325771,0.0,0.045647775302053134,,,,,,
28542,,1.907377737087046e-05,1.907377737087046e-05,0.0,0.045644124934082445,,,,,,
28543,,0.005970092317082454,0.005970092317082454,0.0,0.045645724977516795,,,,,,
28544,,0.002613107499809253,0.002613107499809253,0.0,0.04564602382719971,,,,,,
28545,,0.008793011367971282,0.008793011367971282,0.0,0.045649351655126166,,,,,,
28546,,0.003070878156710144,0.003070878156710144,0.0,0.04564978617179187,,,,,,
28547,,0.0020027466239413982,0.0020027466239413982,0.0,0.045649912714464246,,,,,,
28548,,0.0026894026092927348,0.0026894026092927348,0.0,0.04565017938155414,,,,,,
28549,,0.0013923857480735435,0.0013923857480735435,0.0,0.04564974112639668,,,,,,
28550,,0.0029182879377431803,0.0029182879377431803,0.0,0.04564898449571485,,,,,,
28551,,0.003986419470511926,0.003986419470511926,0.0,0.04564969621955845,,,,,,
28552,,0.0112344548714427,0.0112344548714427,0.0,0.04565433843810653,,,,,,
28553,,0.003147173266193626,0.003147173266193626,0.0,0.04565481004834602,,,,,,
28554,,0.007114518959334681,0.007114518959334681,0.0,0.0456571938021099,,,,,,
28555,,0.003070878156710144,0.003070878156710144,0.0,0.0456565164245934,,,,,,
28556,,0.0070382238498511995,0.0070382238498511995,0.0,0.045657852184578115,,,,,,
28557,,0.006275272755016381,0.006275272755016381,0.0,0.04565968884271544,,,,,,
28558,,0.006885633630884236,0.006885633630884236,0.0,0.045661100167432835,,,,,,
28559,,0.002994583047226662,0.002994583047226662,0.0,0.04566124774084141,,,,,,
28560,,0.0018501564049744346,0.0018501564049744346,0.0,0.04566105651886848,,,,,,
28561,,0.002155336842908362,0.002155336842908362,0.0,0.04565928712336475,,,,,,
28562,,0.0037575341420614805,0.0037575341420614805,0.0,0.04565720170109285,,,,,,
28563,,0.007572289616235572,0.007572289616235572,0.0,0.045659101020377214,,,,,,
28564,,0.00833524071107039,0.00833524071107039,0.0,0.04566136912480872,,,,,,
28565,,0.01413366903181501,0.01413366903181501,0.0,0.04567076501061131,,,,,,
28566,,0.008564126039520836,0.008564126039520836,0.0,0.045673795971587966,,,,,,
28567,,0.006961928740367718,0.006961928740367718,0.0,0.04567486844500031,,,,,,
28568,,0.0038338292515449623,0.0038338292515449623,0.0,0.04567496250340224,,,,,,
28569,,0.0036812390325779987,0.0036812390325779987,0.0,0.04567531033772444,,,,,,
28570,,0.005130846112764154,0.005130846112764154,0.0,0.045675574224600834,,,,,,
28571,,0.006885633630884236,0.006885633630884236,0.0,0.04567534358339911,,,,,,
28572,,0.009327077134355655,0.009327077134355655,0.0,0.04567735074617493,,,,,,
28573,,0.009250782024872173,0.009250782024872173,0.0,0.04568026201436127,,,,,,
28574,,0.00497825589379719,0.00497825589379719,0.0,0.04567963511977819,,,,,,
28575,,0.004367895017929335,0.004367895017929335,0.0,0.04567982958821846,,,,,,
28576,,0.010700389105058328,0.010700389105058328,0.0,0.04568368886756056,,,,,,
28577,,0.011310749980926182,0.011310749980926182,0.0,0.0456896134402018,,,,,,
28578,,0.015125505455100274,0.015125505455100274,0.0,0.04569977025892302,,,,,,
28579,,0.011387045090409664,0.011387045090409664,0.0,0.04570550046510939,,,,,,
28580,,0.009708552681773064,0.009708552681773064,0.0,0.04570855819158199,,,,,,
28581,,0.006351567864499863,0.006351567864499863,0.0,0.045703846862627316,,,,,,
28582,,-0.0005912870984969842,-0.0005912870984969842,0.0,0.04570105297602699,,,,,,
28583,,0.010318913557640919,0.010318913557640919,0.0,0.04570565800067576,,,,,,
28584,,0.012912947280079301,0.012912947280079301,0.0,0.04571229877990401,,,,,,
28585,,0.00909819180590521,0.00909819180590521,0.0,0.04570491129389025,,,,,,
28586,,0.01283665217059582,0.01283665217059582,0.0,0.04570424556003453,,,,,,
28587,,0.010471503776607882,0.010471503776607882,0.0,0.045700264659601426,,,,,,
28588,,0.007801174944686019,0.007801174944686019,0.0,0.04569568927614139,,,,,,
28589,,0.012989242389562783,0.012989242389562783,0.0,0.045688127937551844,,,,,,
28590,,0.012760357061112337,0.012760357061112337,0.0,0.04566817026841612,,,,,,
28591,,0.014438849469748938,0.014438849469748938,0.0,0.045644095962840546,,,,,,
28592,,0.012149996185244483,0.012149996185244483,0.0,0.04558634703526193,,,,,,
28593,,0.007419699397268609,0.007419699397268609,0.0,0.045531661170981175,,,,,,
28594,,0.009250782024872173,0.009250782024872173,0.0,0.045483554233716236,,,,,,
28595,,0.003604943923094517,0.003604943923094517,0.0,0.045427990447190286,,,,,,
28596,,0.004596780346379781,0.004596780346379781,0.0,0.045306301829833084,,,,,,
28597,,0.0103952086671244,0.0103952086671244,0.0,0.04515063559723556,,,,,,
28598,,0.016880292973220357,0.016880292973220357,0.0,0.04497912327873143,,,,,,
28599,,0.010013733119706991,0.010013733119706991,0.0,0.04474197581475335,,,,,,
28600,,0.0095559624628061,0.0095559624628061,0.0,0.04450836581134265,,,0.007782101167315175,110.0,,
28601,,0.007801174944686019,0.007801174944686019,0.0,0.04435864164632754,,,,,,
28602,,0.006885633630884236,0.006885633630884236,0.0,0.04414985538962933,,,,,,
28603,,0.011081864652475737,0.011081864652475737,0.0,0.04398863745540662,,,,,,
28604,,0.009784847791256546,0.009784847791256546,0.0,0.04391363798949615,,,,,,
28605,,0.0056649118791485265,0.0056649118791485265,0.0,0.04381943748484753,,,,,,
28606,,0.00993743801022351,0.00993743801022351,0.0,0.0436597601773338,,,,,,
28607,,0.008487830930037354,0.008487830930037354,0.0,0.04350467860750544,,,,,,
28608,,0.00207904173342488,0.00207904173342488,0.0,0.04340718943962345,,,,,,
28609,,0.0038338292515449623,0.0038338292515449623,0.0,0.04333607548576482,,,,,,
28610,,0.006733043411917272,0.006733043411917272,0.0,0.04325617516722411,,,,,,
28611,,0.011158159761959219,0.011158159761959219,0.0,0.04323912365909862,,,,,,
28612,,0.014286259250781974,0.014286259250781974,0.0,0.043248688382844215,,,,,,
28613,,0.011921110856794037,0.011921110856794037,0.0,0.043209757132299506,,,,,,
28614,,0.014667734798199383,0.014667734798199383,0.0,0.043019992947915454,,,,,,
28615,,0.009784847791256546,0.009784847791256546,0.0,0.042573326014035635,,,,,,
28616,,0.011158159761959219,0.011158159761959219,0.0,0.04214973814841134,,,,,,
28617,,0.014209964141298492,0.014209964141298492,0.0,0.04186389576112917,,,,,,
28618,,0.011768520637827073,0.011768520637827073,0.0,0.041524450012755725,,,,,,
28619,,0.011158159761959219,0.011158159761959219,0.0,0.04109667608959719,,,,,,
28620,,0.01451514457923242,0.01451514457923242,0.0,0.04045474939021008,,,,,,
28621,,0.013141832608529747,0.013141832608529747,0.0,0.039151809175959236,,,,,,
28622,,0.009021896696421727,0.009021896696421727,0.0,0.03753169732145922,,,,,,
28623,,0.016346227206835984,0.016346227206835984,0.0,0.03611775467238634,,,,,,
28624,,0.02618829633020514,0.02618829633020514,0.0,0.03471379067667143,,,,,,
28625,,0.02733272297245737,0.02733272297245737,0.0,0.03350712632950295,,,,,,
28626,,0.01695658808270384,0.01695658808270384,0.0,0.031646683273791595,,,,,,
28627,,0.015125505455100274,0.015125505455100274,0.0,0.029230872822806772,,,,,,
28628,,0.008411535820553873,0.008411535820553873,0.0,0.02680817216018573,,,,,,
28629,,0.011005569542992255,0.011005569542992255,0.0,0.0249932875918757,,,,,,
28630,,0.019245441367208294,0.019245441367208294,0.0,0.02371990924446592,,,,,,
28631,,0.012684061951628856,0.012684061951628856,0.0,0.022882634348650312,,,,,,
28632,,0.01703288319218732,0.01703288319218732,0.0,0.02239562948873781,,,,,,
28633,,0.021763179980163194,0.021763179980163194,0.0,0.022002834727588735,,,,,,
28634,,0.011768520637827073,0.011768520637827073,0.0,0.021655066210714127,,,,,,
28635,,0.009327077134355655,0.009327077134355655,0.0,0.021424904845897562,,,,,,
28636,,0.005283436331731117,0.005283436331731117,0.0,0.02130954514964001,,,,,,
28637,,0.011005569542992255,0.011005569542992255,0.0,0.021302284353350767,,,,,,
28638,,0.013523308155947156,0.013523308155947156,0.0,0.021311626418584712,,,,,,
28639,,0.010471503776607882,0.010471503776607882,0.0,0.02122656671806097,,,,,,
28640,,0.008945601586938245,0.008945601586938245,0.0,0.021019676142996213,,,,,,
28641,,0.005130846112764154,0.005130846112764154,0.0,0.020698916191459298,,,,,,
28642,,0.0046730754558632626,0.0046730754558632626,0.0,0.020243790730936295,,,,,,
28643,,0.008411535820553873,0.008411535820553873,0.0,0.019681511248436697,,,,,,
28644,,-0.0024223697261005483,-0.0024223697261005483,0.0,0.018881924707406596,,,,,,
28645,,-0.0002861066605630569,-0.0002861066605630569,0.0,0.017849241785295875,,,,,,
28646,,0.0023842221713588074,0.0023842221713588074,0.0,0.01675375012789151,,,,,,
28647,,0.003910124361028444,0.003910124361028444,0.0,0.01569683443904321,,,,,,
28648,,0.0018501564049744346,0.0018501564049744346,0.0,0.014841422966900313,,,,,,
28649,,0.003147173266193626,0.003147173266193626,0.0,0.014045113017916102,,,,,,
28650,,0.005512321660181563,0.005512321660181563,0.0,0.013298138309890685,,,,,,
28651,,0.0027656977187762166,0.0027656977187762166,0.0,0.012573828228433045,,,,,,
28652,,0.0013160906385900617,0.0013160906385900617,0.0,0.011955634889776561,,,,,,
28653,,-0.004787518120088485,-0.004787518120088485,0.0,0.011551000781581626,,,,,,
28654,,-0.0018120088502326936,-0.0018120088502326936,0.0,0.011268505443096545,,,,,,
28655,,-0.004940108339055449,-0.004940108339055449,0.0,0.011026492721915637,,,,,,
28656,,-0.0028038452735179575,-0.0028038452735179575,0.0,0.010829345072153225,,,,,,
28657,,0.0003242542153047978,0.0003242542153047978,0.0,0.01070426849566989,,,,,,
28658,,1.907377737087046e-05,1.907377737087046e-05,0.0,0.01060351529957094,,,,,,
28659,,0.0027656977187762166,0.0027656977187762166,0.0,0.010581249947555046,,,,,,
28660,,0.0038338292515449623,0.0038338292515449623,0.0,0.010578698763394317,,,,,,
28661,,0.0020027466239413982,0.0020027466239413982,0.0,0.010577632896673775,,,,,,
28662,,-0.0018883039597161755,-0.0018883039597161755,0.0,0.010564468183816463,,,,,,
28663,,0.0003242542153047978,0.0003242542153047978,0.0,0.01055977232392617,,,,,,
28664,,-0.0028801403830014394,-0.0028801403830014394,0.0,0.010555136716257928,,,,,,
28665,,-0.0037956816968032214,-0.0037956816968032214,0.0,0.01053296132127407,,,,,,
28666,,-0.003032730601968403,-0.003032730601968403,0.0,0.010474551028895723,,,,,,
28667,,0.0013160906385900617,0.0013160906385900617,0.0,0.010415875145633541,,,,,,
28668,,-0.0008964675364309116,-0.0008964675364309116,0.0,0.010327923643170945,,,,,,
28669,,0.0032997634851605895,0.0032997634851605895,0.0,0.010247233043484577,,,,,,
28670,,0.003070878156710144,0.003070878156710144,0.0,0.010166235585538249,,,,,,
28671,,-0.0015831235217822481,-0.0015831235217822481,0.0,0.01010866872992937,,,,,,
28672,,0.005588616769665045,0.005588616769665045,0.0,0.01008300515506807,,,,,,
28673,,0.009250782024872173,0.009250782024872173,0.0,0.010003627369301046,,,,,,
28674,,0.003986419470511926,0.003986419470511926,0.0,0.00990762399566308,,,,,,
28675,,-0.008525978484779095,-0.008525978484779095,0.0,0.009832407115763499,,,,,,
28676,,-0.0032616159304188486,-0.0032616159304188486,0.0,0.009754818425564436,,,,,,
28677,,0.0020027466239413982,0.0020027466239413982,0.0,0.009683353083954483,,,,,,
28678,,0.010318913557640919,0.010318913557640919,0.0,0.009590175419338454,,,,,,
28679,,0.004901960784313708,0.004901960784313708,0.0,0.009518237024646926,,,,,,
28680,,0.003910124361028444,0.003910124361028444,0.0,0.0094567444309464,,,,,,
28681,,0.0061226825360494175,0.0061226825360494175,0.0,0.009401755232525224,,,,,,
28682,,0.006351567864499863,0.006351567864499863,0.0,0.009370866247199038,,,,,,
28683,,0.005283436331731117,0.005283436331731117,0.0,0.009338374477605039,,,,,,
28684,,0.004749370565346744,0.004749370565346744,0.0,0.009332708532831465,,,,,,
28685,,0.008869306477454764,0.008869306477454764,0.0,0.009332232599570297,,,,,,
28686,,1.907377737087046e-05,1.907377737087046e-05,0.0,0.009285834619923099,,,,,,
28687,,0.004291599908445853,0.004291599908445853,0.0,0.009239927456479198,,,,,,
28688,,0.002994583047226662,0.002994583047226662,0.0,0.009139610939662523,,,,,,
28689,,0.004520485236896299,0.004520485236896299,0.0,0.009113385289335087,,,,,,
28690,,0.006351567864499863,0.006351567864499863,0.0,0.009095483416670483,,,,,,
28691,,0.011158159761959219,0.011158159761959219,0.0,0.009106594226982274,,,,,,
28692,,0.01329442282749671,0.01329442282749671,0.0,0.009146717136223403,,,,,,
28693,,0.007190814068818163,0.007190814068818163,0.0,0.009154547693572703,,,,,,
28694,,0.0018501564049744346,0.0018501564049744346,0.0,0.009142679966195711,,,,,,
28695,,0.0016975661860074709,0.0016975661860074709,0.0,0.009120036012804911,,,,,,
28696,,0.005970092317082454,0.005970092317082454,0.0,0.009091735968690024,,,,,,
28697,,0.004291599908445853,0.004291599908445853,0.0,0.009046967224735202,,,,,,
28698,,0.007953765163652982,0.007953765163652982,0.0,0.009047687539791615,,,,,,
28699,,0.0074959945067520906,0.0074959945067520906,0.0,0.009048365842318586,,,,,,
28700,,0.005436026550698081,0.005436026550698081,0.0,0.009047651175745797,,,0.004669260700389106,66.0,,
28701,,0.003986419470511926,0.003986419470511926,0.0,0.009043443148345211,,,,,,
28702,,0.0005531395437552433,0.0005531395437552433,0.0,0.009027855130840515,,,,,,
28703,,0.0078774700541695,0.0078774700541695,0.0,0.008973710299765772,,,,,,
28704,,0.010929274433508773,0.010929274433508773,0.0,0.008941138903839733,,,,,,
28705,,0.00909819180590521,0.00909819180590521,0.0,0.008952702057979248,,,,,,
28706,,0.003986419470511926,0.003986419470511926,0.0,0.008936276798688619,,,,,,
28707,,1.907377737087046e-05,1.907377737087046e-05,0.0,0.008897288572836478,,,,,,
28708,,-0.0022697795071335847,-0.0022697795071335847,0.0,0.00887603173674629,,,,,,
28709,,0.004291599908445853,0.004291599908445853,0.0,0.008836920193605257,,,,,,
28710,,0.009708552681773064,0.009708552681773064,0.0,0.00883293483182275,,,,,,
28711,,0.008411535820553873,0.008411535820553873,0.0,0.008809521318445928,,,,,,
28712,,0.006733043411917272,0.006733043411917272,0.0,0.008804337886698443,,,,,,
28713,,0.0028419928282596985,0.0028419928282596985,0.0,0.008749959664043103,,,,,,
28714,,0.001163500419623098,0.001163500419623098,0.0,0.008702394169146754,,,,,,
28715,,0.0046730754558632626,0.0046730754558632626,0.0,0.008661291240736856,,,,,,
28716,,0.008030060273136463,0.008030060273136463,0.0,0.008636816901408599,,,,,,
28717,,0.005588616769665045,0.005588616769665045,0.0,0.008609092070471176,,,,,,
28718,,0.008564126039520836,0.008564126039520836,0.0,0.008605101925126904,,,,,,
