t_ms,state,emg_raw_mV,emg_clean_ecg_mV,emg_ecg_artifact_mV,emg_env_rms,emg_mdf_hz,emg_mnf_hz,emg_pkt_rms_v,emg_snr,fatigue_score,fatigue_conf
9525,,-0.11297398336766609,-0.11297398336766609,0.0,,,,,,,
9526,,-0.13136110475318521,-0.13136110475318521,0.0,,,,,,,
9527,,-0.14074540321965368,-0.14074540321965368,0.0,,,,,,,
9528,,-0.028057526512550633,-0.028057526512550633,0.0,,,,,,,
9529,,0.12811856260013743,0.12811856260013743,0.0,,,,,,,
9530,,0.05518043793392861,0.05518043793392861,0.0,,,,,,,
9531,,0.21368352788586248,0.21368352788586248,0.0,,,,,,,
9532,,0.022564278629739754,0.022564278629739754,0.0,,,,,,,
9533,,0.023746852826733722,0.023746852826733722,0.0,,,,,,,
9534,,0.06506065461203951,0.06506065461203951,0.0,,,,,,,
9535,,-0.10736629282063019,-0.10736629282063019,0.0,,,,,,,
9536,,-0.15714885175860227,-0.15714885175860227,0.0,,,,,,,
9537,,-0.13559548332951846,-0.13559548332951846,0.0,,,,,,,
9538,,-0.23489356832227046,-0.23489356832227046,0.0,,,,,,,
9539,,-0.1780537117570765,-0.1780537117570765,0.0,,,,,,,
9540,,-0.15001525902189672,-0.15001525902189672,0.0,,,,,,,
9541,,0.048847943846799614,0.048847943846799614,0.0,,,,,,,
9542,,0.0967612726024262,0.0967612726024262,0.0,,,,,,,
9543,,0.19583047226672776,0.19583047226672776,0.0,,,,,,,
9544,,0.19220645456626217,0.19220645456626217,0.0,,,,,,,
9545,,0.1869039444571602,0.1869039444571602,0.0,,,,,,,
9546,,0.11972610055695443,0.11972610055695443,0.0,,,,,,,
9547,,0.06708247501335178,0.06708247501335178,0.0,,,,,,,
9548,,-0.06925688563363101,-0.06925688563363101,0.0,,,,,,,
9549,,-0.10416189822232395,-0.10416189822232395,0.0,,,,,,,
9550,,-0.1717212176699473,-0.1717212176699473,0.0,,,,,,,
9551,,-0.07089723048752587,-0.07089723048752587,0.0,,,,,,,
9552,,-0.1381513694972153,-0.1381513694972153,0.0,,,,,,,
9553,,-0.038548104066529386,-0.038548104066529386,0.0,,,,,,,
9554,,0.07650492103456179,0.07650492103456179,0.0,,,,,,,
9555,,0.12144274052033277,0.12144274052033277,0.0,,,,,,,
9556,,0.1587510490577554,0.1587510490577554,0.0,,,,,,,
9557,,0.13616769665064477,0.13616769665064477,0.0,,,,,,,
9558,,0.10831998168917371,0.10831998168917371,0.0,,,,,,,
9559,,0.014057373922331529,0.014057373922331529,0.0,,,,,,,
9560,,-0.07612344548714436,-0.07612344548714436,0.0,,,,,,,
9561,,-0.1348706797894254,-0.1348706797894254,0.0,,,,,,,
9562,,-0.1954108491645686,-0.1954108491645686,0.0,,,,,,,
9563,,-0.23855573357747756,-0.23855573357747756,0.0,,,,,,,
9564,,-0.08840695811398495,-0.08840695811398495,0.0,,,,,,,
9565,,-0.1679827573052567,-0.1679827573052567,0.0,,,,,,,
9566,,0.04110399023422621,0.04110399023422621,0.0,,,,,,,
9567,,0.07162203402761895,0.07162203402761895,0.0,,,,,,,
9568,,0.20773250934615092,0.20773250934615092,0.0,,,,,,,
9569,,0.16271839475089644,0.16271839475089644,0.0,,,,,,,
9570,,0.1513885709925994,0.1513885709925994,0.0,,,,,,,
9571,,0.14829861905851838,0.14829861905851838,0.0,,,,,,,
9572,,-0.030193789578088125,-0.030193789578088125,0.0,,,,,,,
9573,,-0.037251087205310195,-0.037251087205310195,0.0,,,,,,,
9574,,-0.016384374761577725,-0.016384374761577725,0.0,,,,,,,
9575,,-0.06673914702067611,-0.06673914702067611,0.0,,,,,,,
9576,,-0.13719768062867177,-0.13719768062867177,0.0,,,,,,,
9577,,-0.12022201876859688,-0.12022201876859688,0.0,,,,,,,
9578,,-0.04388876173037311,-0.04388876173037311,0.0,,,,,,,
9579,,0.0797856107423515,0.0797856107423515,0.0,,,,,,,
9580,,0.06357289997711162,0.06357289997711162,0.0,,,,,,,
9581,,0.18266956588082695,0.18266956588082695,0.0,,,,,,,
9582,,0.08272297245746556,0.08272297245746556,0.0,,,,,,,
9583,,0.1222056916151676,0.1222056916151676,0.0,,,,,,,
9584,,0.04228656443122018,0.04228656443122018,0.0,,,,,,,
9585,,-0.06353475242236988,-0.06353475242236988,0.0,,,,,,,
9586,,-0.03137636377508209,-0.03137636377508209,0.0,,,,,,,
9587,,-0.16405355916685738,-0.16405355916685738,0.0,,,,,,,
9588,,-0.16199359121080337,-0.16199359121080337,0.0,,,,,,,
9589,,-0.09073395895323114,-0.09073395895323114,0.0,,,,,,,
9590,,-0.12109941252765692,-0.12109941252765692,0.0,,,,,,,
9591,,0.00024795910582131597,0.00024795910582131597,0.0,,,,,,,
9592,,0.10896849011978331,0.10896849011978331,0.0,,,,,,,
9593,,0.13467994201571687,0.13467994201571687,0.0,,,,,,,
9594,,0.15310521095597773,0.15310521095597773,0.0,,,,,,,
9595,,0.15024414435034716,0.15024414435034716,0.0,,,,,,,
9596,,0.14993896391241324,0.14993896391241324,0.0,,,,,,,
9597,,0.05498970016021991,0.05498970016021991,0.0,,,,,,,
9598,,0.030804150453955792,0.030804150453955792,0.0,,,,,,,
9599,,-0.12193865873197521,-0.12193865873197521,0.0,,,,,,,
9600,,-0.10984588387884334,-0.10984588387884334,0.0,,,,0.15175097276264593,99.0,,
9601,,-0.06437399862668816,-0.06437399862668816,0.0,,,,,,,
9602,,-0.12285420004577699,-0.12285420004577699,0.0,,,,,,,
9603,,0.022602426184481494,0.022602426184481494,0.0,,,,,,,
9604,,0.049420157167925735,0.049420157167925735,0.0,,,,,,,
9605,,0.1489852750438697,0.1489852750438697,0.0,,,,,,,
9606,,0.11053253986419469,0.11053253986419469,0.0,,,,,,,
9607,,0.13044556343938363,0.13044556343938363,0.0,,,,,,,
9608,,0.026073853665979918,0.026073853665979918,0.0,,,,,,,
9609,,0.0424010070954454,0.0424010070954454,0.0,,,,,,,
9610,,-0.08260852979324033,-0.08260852979324033,0.0,,,,,,,
9611,,-0.14349202716105902,-0.14349202716105902,0.0,,,,,,,
9612,,-0.2207026779583428,-0.2207026779583428,0.0,,,,,,,
9613,,-0.15684367132066834,-0.15684367132066834,0.0,,,,,,,
9614,,-0.1616502632181277,-0.1616502632181277,0.0,,,,,,,
9615,,-0.05910963607232793,-0.05910963607232793,0.0,,,,,,,
9616,,-0.046444647898069756,-0.046444647898069756,0.0,,,,,,,
9617,,0.06280994888227678,0.06280994888227678,0.0,,,,,,,
9618,,0.17858777752346067,0.17858777752346067,0.0,,,,,,,
9619,,0.2540817883573661,0.2540817883573661,0.0,,,,,,,
9620,,0.25354772259098174,0.25354772259098174,0.0,,,,,,,
9621,,0.165579461356527,0.165579461356527,0.0,,,,,,,
9622,,0.10465781643396659,0.10465781643396659,0.0,,,,,,,
9623,,0.01573586633096813,0.01573586633096813,0.0,,,,,,,
9624,,-0.11598764019226364,-0.11598764019226364,0.0,,,,,,,
9625,,-0.12445639734493012,-0.12445639734493012,0.0,,,,,,,
9626,,-0.17221713588158993,-0.17221713588158993,0.0,,,,,,,
9627,,-0.13929579613946752,-0.13929579613946752,0.0,,,,,,,
9628,,-0.028133821622034115,-0.028133821622034115,0.0,,,,,,,
9629,,0.056820782787823466,0.056820782787823466,0.0,,,,,,,
9630,,0.12537193865873208,0.12537193865873208,0.0,,,,,,,
9631,,0.20742732890821697,0.20742732890821697,0.0,,,,,,,
9632,,0.06860837720302142,0.06860837720302142,0.0,,,,,,,
9633,,0.041943236438544515,0.041943236438544515,0.0,,,,,,,
9634,,-0.01535439078355072,-0.01535439078355072,0.0,,,,,,,
9635,,-0.04526207370107579,-0.04526207370107579,0.0,,,,,,,
9636,,-0.15794995040817883,-0.15794995040817883,0.0,,,,,,,
9637,,-0.2316128786144807,-0.2316128786144807,0.0,,,,,,,
9638,,-0.16935606927595936,-0.16935606927595936,0.0,,,,,,,
9639,,-0.1670672159914549,-0.1670672159914549,0.0,,,,,,,
9640,,-0.11995498588540468,-0.11995498588540468,0.0,,,,,,,
9641,,0.052471961547265,0.052471961547265,0.0,,,,,,,
9642,,0.12521934843976512,0.12521934843976512,0.0,,,,,,,
9643,,0.12895780880445573,0.12895780880445573,0.0,,,,,,,
9644,,0.18904020752269768,0.18904020752269768,0.0,,,,,,,
9645,,0.15535591668574045,0.15535591668574045,0.0,,,,,,,
9646,,0.10328450446326391,0.10328450446326391,0.0,,,,,,,
9647,,0.025883115892271213,0.025883115892271213,0.0,,,,,,,
9648,,-0.037518120088502374,-0.037518120088502374,0.0,,,,,,,
9649,,-0.12338826581216136,-0.12338826581216136,0.0,,,,,,,
9650,,-0.1165980010681315,-0.1165980010681315,0.0,,,,,,,
9651,,-0.09908827344167241,-0.09908827344167241,0.0,,,,,,,
9652,,-0.10194934004730298,-0.10194934004730298,0.0,,,,,,,
9653,,-0.09111543450064855,-0.09111543450064855,0.0,,,,,,,
9654,,0.07795452811474794,0.07795452811474794,0.0,,,,,,,
9655,,0.08234149691004815,0.08234149691004815,0.0,,,,,,,
9656,,0.20468070496681165,0.20468070496681165,0.0,,,,,,,
9657,,0.16424429694056608,0.16424429694056608,0.0,,,,,,,
9658,,0.09233615625238425,0.09233615625238425,0.0,,,,,,,
9659,,0.08970397497520415,0.08970397497520415,0.0,,,,,,,
9660,,-0.09813458457312889,-0.09813458457312889,0.0,,,,,,,
9661,,-0.12541008621347366,-0.12541008621347366,0.0,,,,,,,
9662,,-0.1480315861753262,-0.1480315861753262,0.0,,,,,,,
9663,,-0.18064774547951484,-0.18064774547951484,0.0,,,,,,,
9664,,-0.1555848020141909,-0.1555848020141909,0.0,,,,,,,
9665,,-0.1341458762493323,-0.1341458762493323,0.0,,,,,,,
9666,,0.04819943541619002,0.04819943541619002,0.0,,,,,,,
9667,,0.02985046158541227,0.02985046158541227,0.0,,,,,,,
9668,,0.03160524910353235,0.03160524910353235,0.0,,,,,,,
9669,,0.1490615701533532,0.1490615701533532,0.0,,,,,,,
9670,,0.20307850766765853,0.20307850766765853,0.0,,,,,,,
9671,,0.11598764019226364,0.11598764019226364,0.0,,,,,,,
9672,,0.0311856260013732,0.0311856260013732,0.0,,,,,,,
9673,,-0.0353055619134814,-0.0353055619134814,0.0,,,,,,,
9674,,-0.07951857785915932,-0.07951857785915932,0.0,,,,,,,
9675,,-0.1447890440222782,-0.1447890440222782,0.0,,,,,,,
9676,,-0.15135042343785765,-0.15135042343785765,0.0,,,,,,,
9677,,-0.09802014190890365,-0.09802014190890365,0.0,,,,,,,
9678,,-0.04945830472266729,-0.04945830472266729,0.0,,,,,,,
9679,,0.08764400701915014,0.08764400701915014,0.0,,,,,,,
9680,,0.1133554589150835,0.1133554589150835,0.0,,,,,,,
9681,,0.1762989242389562,0.1762989242389562,0.0,,,,,,,
9682,,0.11911573968108657,0.11911573968108657,0.0,,,,,,,
9683,,0.053845273517967675,0.053845273517967675,0.0,,,,,,,
9684,,0.12254901960784324,0.12254901960784324,0.0,,,,,,,
9685,,-0.00581750209811549,-0.00581750209811549,0.0,,,,,,,
9686,,-0.114461738002594,-0.114461738002594,0.0,,,,,,,
9687,,-0.17122529945830467,-0.17122529945830467,0.0,,,,,,,
9688,,-0.20891508354314486,-0.20891508354314486,0.0,,,,,,,
9689,,-0.1339551384756236,-0.1339551384756236,0.0,,,,,,,
9690,,-0.19129091325246056,-0.19129091325246056,0.0,,,,,,,
9691,,-0.012607766842145374,-0.012607766842145374,0.0,,,,,,,
9692,,0.1121347371633478,0.1121347371633478,0.0,,,,,,,
9693,,0.16989013504234374,0.16989013504234374,0.0,,,,,,,
9694,,0.15150301365682461,0.15150301365682461,0.0,,,,,,,
9695,,0.1454375524528878,0.1454375524528878,0.0,,,,,,,
9696,,0.09687571526665144,0.09687571526665144,0.0,,,,,,,
9697,,0.08924620431830325,0.08924620431830325,0.0,,,,,,,
9698,,0.03236820019836717,0.03236820019836717,0.0,,,,,,,
9699,,-0.1275844968337529,-0.1275844968337529,0.0,,,,,,,
9700,,-0.13094148165102606,-0.13094148165102606,0.0,,,,0.16177615014877547,64.0,,
9701,,-0.11060883497367817,-0.11060883497367817,0.0,,,,,,,
9702,,-0.11995498588540468,-0.11995498588540468,0.0,,,,,,,
9703,,0.04701686121919606,0.04701686121919606,0.0,,,,,,,
9704,,0.02370870527199198,0.02370870527199198,0.0,,,,,,,
9705,,0.13448920424200816,0.13448920424200816,0.0,,,,,,,
9706,,0.14051651789120323,0.14051651789120323,0.0,,,,,,,
9707,,0.129949645227741,0.129949645227741,0.0,,,,,,,
9708,,0.054722667277027716,0.054722667277027716,0.0,,,,,,,
9709,,-0.03400854505226221,-0.03400854505226221,0.0,,,,,,,
9710,,-0.04125658045319299,-0.04125658045319299,0.0,,,,,,,
9711,,-0.12411306935225445,-0.12411306935225445,0.0,,,,,,,
9712,,-0.18194476234073403,-0.18194476234073403,0.0,,,,,,,
9713,,-0.2349317158770122,-0.2349317158770122,0.0,,,,,,,
9714,,-0.2118142977035172,-0.2118142977035172,0.0,,,,,,,
9715,,-0.11110475318532079,-0.11110475318532079,0.0,,,,,,,
9716,,-0.04953459983215077,-0.04953459983215077,0.0,,,,,,,
9717,,0.06761654077973615,0.06761654077973615,0.0,,,,,,,
9718,,0.10183489738307774,0.10183489738307774,0.0,,,,,,,
9719,,0.2640383001449605,0.2640383001449605,0.0,,,,,,,
9720,,0.1303311207751584,0.1303311207751584,0.0,,,,,,,
9721,,-0.0008583199816891707,-0.0008583199816891707,0.0,,,,,,,
9722,,0.040150301365682685,0.040150301365682685,0.0,,,,,,,
9723,,0.0211146715495536,0.0211146715495536,0.0,,,,,,,
9724,,-0.13895246814679185,-0.13895246814679185,0.0,,,,,,,
9725,,-0.06475547417410558,-0.06475547417410558,0.0,,,,,,,
9726,,-0.1670672159914549,-0.1670672159914549,0.0,,,,,,,
9727,,-0.04694056610971239,-0.04694056610971239,0.0,,,,,,,
9728,,-0.008754863813229541,-0.008754863813229541,0.0,,,,,,,
9729,,0.08333333333333341,0.08333333333333341,0.0,,,,,,,
9730,,0.08623254749370572,0.08623254749370572,0.0,,,,,,,
9731,,0.21597238117036696,0.21597238117036696,0.0,,,,,,,
9732,,0.055561913481346016,0.055561913481346016,0.0,,,,,,,
9733,,0.15096894789044024,0.15096894789044024,0.0,,,,,,,
9734,,-0.028210116731517597,-0.028210116731517597,0.0,,,,,,,
9735,,-0.0928320744640269,-0.0928320744640269,0.0,,,,,,,
9736,,-0.2392423895628289,-0.2392423895628289,0.0,,,,,,,
9737,,-0.22573815518425264,-0.22573815518425264,0.0,,,,,,,
9738,,-0.2267299916075379,-0.2267299916075379,0.0,,,,,,,
9739,,-0.23107881284809637,-0.23107881284809637,0.0,,,,,,,
9740,,-0.13574807354848542,-0.13574807354848542,0.0,,,,,,,
9741,,-0.010852979324025291,-0.010852979324025291,0.0,,,,,,,
9742,,0.15611886778057527,0.15611886778057527,0.0,,,,,,,
9743,,0.24134050507362464,0.24134050507362464,0.0,,,,,,,
9744,,0.18484397650110618,0.18484397650110618,0.0,,,,,,,
9745,,0.17187380788891427,0.17187380788891427,0.0,,,,,,,
9746,,0.1486037994964523,0.1486037994964523,0.0,,,,,,,
9747,,0.16252765697718774,0.16252765697718774,0.0,,,,,,,
9748,,-0.017185473411154284,-0.017185473411154284,0.0,,,,,,,
9749,,-0.057621881437399845,-0.057621881437399845,0.0,,,,,,,
9750,,-0.023327229724574756,-0.023327229724574756,0.0,,,,,,,
9751,,-0.09836346990157932,-0.09836346990157932,0.0,,,,,,,
9752,,-0.0938620584420539,-0.0938620584420539,0.0,,,,,,,
9753,,-0.06940947585259796,-0.06940947585259796,0.0,,,,,,,
9754,,0.055981536583505166,0.055981536583505166,0.0,,,,,,,
9755,,0.09054322117952245,0.09054322117952245,0.0,,,,,,,
9756,,0.24206530861371775,0.24206530861371775,0.0,,,,,,,
9757,,0.1271648737315939,0.1271648737315939,0.0,,,,,,,
9758,,0.0850881208514535,0.0850881208514535,0.0,,,,,,,
9759,,-0.007305256733043386,-0.007305256733043386,0.0,,,,,,,
9760,,-0.06906614785992231,-0.06906614785992231,0.0,,,,,,,
9761,,-0.13567177843900194,-0.13567177843900194,0.0,,,,,,,
9762,,-0.12922484168764775,-0.12922484168764775,0.0,,,,,,,
9763,,-0.24691004806591885,-0.24691004806591885,0.0,,,,,,,
9764,,-0.2039940489814603,-0.2039940489814603,0.0,,,,,,,
9765,,-0.12434195468070489,-0.12434195468070489,0.0,,,,,,,
9766,,-0.008678568703746059,-0.008678568703746059,0.0,,,,,,,
9767,,0.06811245899137879,0.06811245899137879,0.0,,,,,,,
9768,,0.1179331654840926,0.1179331654840926,0.0,,,,,,,
9769,,0.19087129015030124,0.19087129015030124,0.0,,,,,,,
9770,,0.13212405584802023,0.13212405584802023,0.0,,,,,,,
9771,,0.08764400701915014,0.08764400701915014,0.0,,,,,,,
9772,,-0.030727855344472494,-0.030727855344472494,0.0,,,,,,,
9773,,-0.0978675516899367,-0.0978675516899367,0.0,,,,,,,
9774,,-0.12727931639581894,-0.12727931639581894,0.0,,,,,,,
9775,,-0.13464179446097493,-0.13464179446097493,0.0,,,,,,,
9776,,-0.06433585107194642,-0.06433585107194642,0.0,,,,,,,
9777,,-0.09069581139848941,-0.09069581139848941,0.0,,,,,,,
9778,,-0.06960021362630668,-0.06960021362630668,0.0,,,,,,,
9779,,0.05910963607232793,0.05910963607232793,0.0,,,,,,,
9780,,0.13448920424200816,0.13448920424200816,0.0,,,,,,,
9781,,0.15516517891203174,0.15516517891203174,0.0,,,,,,,
9782,,0.2318799114976729,0.2318799114976729,0.0,,,,,,,
9783,,0.10156786449988556,0.10156786449988556,0.0,,,,,,,
9784,,0.05853742275120181,0.05853742275120181,0.0,,,,,,,
9785,,-0.05437933928435186,-0.05437933928435186,0.0,,,,,,,
9786,,-0.19754711223010607,-0.19754711223010607,0.0,,,,,,,
9787,,-0.1908712901503014,-0.1908712901503014,0.0,,,,,,,
9788,,-0.202124818799115,-0.202124818799115,0.0,,,,,,,
9789,,-0.12323567559319443,-0.12323567559319443,0.0,,,,,,,
9790,,-0.1845006485084307,-0.1845006485084307,0.0,,,,,,,
9791,,-0.10786221103227282,-0.10786221103227282,0.0,,,,,,,
9792,,0.10080491340505075,0.10080491340505075,0.0,,,,,,,
9793,,0.16344319829098952,0.16344319829098952,0.0,,,,,,,
9794,,0.2073510337987335,0.2073510337987335,0.0,,,,,,,
9795,,0.19426642252231618,0.19426642252231618,0.0,,,,,,,
9796,,0.13105592431525148,0.13105592431525148,0.0,,,,,,,
9797,,0.06685358968490134,0.06685358968490134,0.0,,,,,,,
9798,,-0.009899290455481768,-0.009899290455481768,0.0,,,,,,,
9799,,-0.11621652552071407,-0.11621652552071407,0.0,,,,,,,
9800,,-0.12354085603112833,-0.12354085603112833,0.0,,,,0.15925841153582054,99.0,,
9801,,-0.1909475852597849,-0.1909475852597849,0.0,,,,,,,
9802,,-0.07467383840695822,-0.07467383840695822,0.0,,,,,,,
9803,,-0.019855802243076336,-0.019855802243076336,0.0,,,,,,,
9804,,-0.004482337682154558,-0.004482337682154558,0.0,,,,,,,
9805,,0.08268482490272382,0.08268482490272382,0.0,,,,,,,
9806,,0.11709391927977411,0.11709391927977411,0.0,,,,,,,
9807,,0.10416189822232395,0.10416189822232395,0.0,,,,,,,
9808,,0.028515297169451337,0.028515297169451337,0.0,,,,,,,
9809,,0.049229419394217024,0.049229419394217024,0.0,,,,,,,
9810,,-0.11182955672541388,-0.11182955672541388,0.0,,,,,,,
9811,,-0.1645494773785,-0.1645494773785,0.0,,,,,,,
9812,,-0.25385290302891567,-0.25385290302891567,0.0,,,,,,,
9813,,-0.21704051270313568,-0.21704051270313568,0.0,,,,,,,
9814,,-0.15905622949568932,-0.15905622949568932,0.0,,,,,,,
9815,,-0.05258640421149004,-0.05258640421149004,0.0,,,,,,,
9816,,0.017605096513313434,0.017605096513313434,0.0,,,,,,,
9817,,0.03397039749752029,0.03397039749752029,0.0,,,,,,,
9818,,0.19975967040512707,0.19975967040512707,0.0,,,,,,,
9819,,0.19930189974822618,0.19930189974822618,0.0,,,,,,,
9820,,0.1920538643472952,0.1920538643472952,0.0,,,,,,,
9821,,0.12140459296559103,0.12140459296559103,0.0,,,,,,,
9822,,0.0070763714045929405,0.0070763714045929405,0.0,,,,,,,
9823,,-0.01707103074692906,-0.01707103074692906,0.0,,,,,,,
9824,,-0.1196879530022125,-0.1196879530022125,0.0,,,,,,,
9825,,-0.13200961318379484,-0.13200961318379484,0.0,,,,,,,
9826,,-0.06296253910124376,-0.06296253910124376,0.0,,,,,,,
9827,,-0.0812733653772794,-0.0812733653772794,0.0,,,,,,,
9828,,0.0031853208209353667,0.0031853208209353667,0.0,,,,,,,
9829,,0.09565499351491573,0.09565499351491573,0.0,,,,,,,
9830,,0.04667353322652038,0.04667353322652038,0.0,,,,,,,
9831,,0.13250553139543764,0.13250553139543764,0.0,,,,,,,
9832,,0.21776531624322878,0.21776531624322878,0.0,,,,,,,
9833,,0.15905622949568932,0.15905622949568932,0.0,,,,,,,
9834,,0.012607766842145374,0.012607766842145374,0.0,,,,,,,
9835,,-0.15478370336461433,-0.15478370336461433,0.0,,,,,,,
9836,,-0.12575341420614933,-0.12575341420614933,0.0,,,,,,,
9837,,-0.14147020675974675,-0.14147020675974675,0.0,,,,,,,
9838,,-0.25183108262760345,-0.25183108262760345,0.0,,,,,,,
9839,,-0.1262874799725337,-0.1262874799725337,0.0,,,,,,,
9840,,-0.10755703059433888,-0.10755703059433888,0.0,,,,,,,
9841,,-0.03820477607385372,-0.03820477607385372,0.0,,,,,,,
9842,,0.1353665980010682,0.1353665980010682,0.0,,,,,,,
9843,,0.15257114518959336,0.15257114518959336,0.0,,,,,,,
9844,,0.13799877927824833,0.13799877927824833,0.0,,,,,,,
9845,,0.20185778591592282,0.20185778591592282,0.0,,,,,,,
9846,,0.1862554360265506,0.1862554360265506,0.0,,,,,,,
9847,,0.12727931639581913,0.12727931639581913,0.0,,,,,,,
9848,,-0.06902800030518057,-0.06902800030518057,0.0,,,,,,,
9849,,-0.026531624322880996,-0.026531624322880996,0.0,,,,,,,
9850,,-0.12651636530098412,-0.12651636530098412,0.0,,,,,,,
9851,,-0.12212939650568393,-0.12212939650568393,0.0,,,,,,,
9852,,-0.12338826581216136,-0.12338826581216136,0.0,,,,,,,
9853,,-0.046444647898069756,-0.046444647898069756,0.0,,,,,,,
9854,,0.02206836041809712,0.02206836041809712,0.0,,,,,,,
9855,,0.12285420004577718,0.12285420004577718,0.0,,,,,,,
9856,,0.1391813534752423,0.1391813534752423,0.0,,,,,,,
9857,,0.08180743114366376,0.08180743114366376,0.0,,,,,,,
9858,,0.09409094377050435,0.09409094377050435,0.0,,,,,,,
9859,,0.007991912718394723,0.007991912718394723,0.0,,,,,,,
9860,,-0.009403372243839137,-0.009403372243839137,0.0,,,,,,,
9861,,-0.1240749217975127,-0.1240749217975127,0.0,,,,,,,
9862,,-0.13582436865796893,-0.13582436865796893,0.0,,,,,,,
9863,,-0.1706912336919203,-0.1706912336919203,0.0,,,,,,,
9864,,-0.2568284122987716,-0.2568284122987716,0.0,,,,,,,
9865,,-0.12441824979018837,-0.12441824979018837,0.0,,,,,,,
9866,,0.018444342717631734,0.018444342717631734,0.0,,,,,,,
9867,,0.03210116731517498,0.03210116731517498,0.0,,,,,,,
9868,,0.17698558022430755,0.17698558022430755,0.0,,,,,,,
9869,,0.1450560769054704,0.1450560769054704,0.0,,,,,,,
9870,,0.17225528343633167,0.17225528343633167,0.0,,,,,,,
9871,,0.13883802548256663,0.13883802548256663,0.0,,,,,,,
9872,,0.031376363775081906,0.031376363775081906,0.0,,,,,,,
9873,,-0.09084840161745637,-0.09084840161745637,0.0,,,,,,,
9874,,-0.13399328603036537,-0.13399328603036537,0.0,,,,,,,
9875,,-0.1728274967574578,-0.1728274967574578,0.0,,,,,,,
9876,,-0.21860456244754706,-0.21860456244754706,0.0,,,,,,,
9877,,-0.06368734264133682,-0.06368734264133682,0.0,,,,,,,
9878,,-0.033474479285877844,-0.033474479285877844,0.0,,,,,,,
9879,,0.07673380636301222,0.07673380636301222,0.0,,,,,,,
9880,,0.19228274967574566,0.19228274967574566,0.0,,,,,,,
9881,,0.14276722362096594,0.14276722362096594,0.0,,,,,,,
9882,,0.24977111467154942,0.24977111467154942,0.0,,,,,,,
9883,,0.038853284504463126,0.038853284504463126,0.0,,,,,,,
9884,,0.008831158922713023,0.008831158922713023,0.0,,,,,,,
9885,,-0.05334935530632486,-0.05334935530632486,0.0,,,,,,,
9886,,-0.19281681544213022,-0.19281681544213022,0.0,,,,,,,
9887,,-0.1997215228503853,-0.1997215228503853,0.0,,,,,,,
9888,,-0.26846341649500266,-0.26846341649500266,0.0,,,,,,,
9889,,-0.13681620508125436,-0.13681620508125436,0.0,,,,,,,
9890,,-0.11137178606851297,-0.11137178606851297,0.0,,,,,,,
9891,,0.08802548256656754,0.08802548256656754,0.0,,,,,,,
9892,,0.08371480888075081,0.08371480888075081,0.0,,,,,,,
9893,,0.18125810635538253,0.18125810635538253,0.0,,,,,,,
9894,,0.20033188372625316,0.20033188372625316,0.0,,,,,,,
9895,,0.1538300144960708,0.1538300144960708,0.0,,,,,,,
9896,,0.1276226443884948,0.1276226443884948,0.0,,,,,,,
9897,,0.027714198519874778,0.027714198519874778,0.0,,,,,,,
9898,,-0.058957045853360965,-0.058957045853360965,0.0,,,,,,,
9899,,-0.06315327687495247,-0.06315327687495247,0.0,,,,,,,
9900,,-0.12163347829404128,-0.12163347829404128,0.0,,,,0.1606775005722133,67.0,,
9901,,-0.045185778591592306,-0.045185778591592306,0.0,,,,,,,
9902,,0.006504158083466827,0.006504158083466827,0.0,,,,,,,
9903,,-0.04373617151140615,-0.04373617151140615,0.0,,,,,,,
9904,,0.0695239185168232,0.0695239185168232,0.0,,,,,,,
9905,,0.13448920424200816,0.13448920424200816,0.0,,,,,,,
9906,,0.09714274814984361,0.09714274814984361,0.0,,,,,,,
9907,,0.17286564431219953,0.17286564431219953,0.0,,,,,,,
9908,,0.0010109102006561344,0.0010109102006561344,0.0,,,,,,,
9909,,-0.012149996185244483,-0.012149996185244483,0.0,,,,,,,
9910,,-0.014858472571908088,-0.014858472571908088,0.0,,,,,,,
9911,,-0.16290913252460515,-0.16290913252460515,0.0,,,,,,,
9912,,-0.2139505607690547,-0.2139505607690547,0.0,,,,,,,
9913,,-0.18022812237735572,-0.18022812237735572,0.0,,,,,,,
9914,,-0.1469253070878157,-0.1469253070878157,0.0,,,,,,,
9915,,-0.09184023804074164,-0.09184023804074164,0.0,,,,,,,
9916,,-0.009594110017547841,-0.009594110017547841,0.0,,,,,,,
9917,,0.05327306019684156,0.05327306019684156,0.0,,,,,,,
9918,,0.18427176317998006,0.18427176317998006,0.0,,,,,,,
9919,,0.2485503929198137,0.2485503929198137,0.0,,,,,,,
9920,,0.24179827573052556,0.24179827573052556,0.0,,,,,,,
9921,,0.1127832455939574,0.1127832455939574,0.0,,,,,,,
9922,,0.10446707866025787,0.10446707866025787,0.0,,,,,,,
9923,,0.014744029907682865,0.014744029907682865,0.0,,,,,,,
9924,,-0.073529411764706,-0.073529411764706,0.0,,,,,,,
9925,,-0.05083161669336996,-0.05083161669336996,0.0,,,,,,,
9926,,-0.16149767299916074,-0.16149767299916074,0.0,,,,,,,
9927,,-0.0644884412909134,-0.0644884412909134,0.0,,,,,,,
9928,,0.0036812390325779987,0.0036812390325779987,0.0,,,,,,,
9929,,0.030460822461280124,0.030460822461280124,0.0,,,,,,,
9930,,0.00997558556496525,0.00997558556496525,0.0,,,,,,,
9931,,0.18492027161058966,0.18492027161058966,0.0,,,,,,,
